"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2946","unSuccessGetUser(String) [1] 13","","Mon Feb 17 20:23:27 GMT 2025","passed","Mon Feb 17 20:23:30 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","346","unSuccessRegisterUser()","","Mon Feb 17 20:23:32 GMT 2025","passed","Mon Feb 17 20:23:32 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","1154","unSuccessUpdatePutUser()","","Mon Feb 17 20:23:30 GMT 2025","failed","Mon Feb 17 20:23:31 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","343","successDeleteUser(String) [1] 2","","Mon Feb 17 20:23:30 GMT 2025","passed","Mon Feb 17 20:23:30 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","380","successRegisterUser()","","Mon Feb 17 20:23:33 GMT 2025","passed","Mon Feb 17 20:23:33 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","122","successGetUser(String) [1] 1","","Mon Feb 17 20:23:32 GMT 2025","passed","Mon Feb 17 20:23:32 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","328","unSuccessDeleteUser(String) [1] asdasd","","Mon Feb 17 20:23:32 GMT 2025","failed","Mon Feb 17 20:23:33 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","371","successUpdatePutUser()","","Mon Feb 17 20:23:31 GMT 2025","passed","Mon Feb 17 20:23:32 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
