"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","213","unSuccessDeleteUser(String) [1] asdasd","","Mon Jan 06 20:29:55 GMT 2025","failed","Mon Jan 06 20:29:55 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","453","successRegisterUser()","","Mon Jan 06 20:29:55 GMT 2025","passed","Mon Jan 06 20:29:55 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","1224","unSuccessUpdatePutUser()","","Mon Jan 06 20:29:53 GMT 2025","failed","Mon Jan 06 20:29:54 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","225","unSuccessRegisterUser()","","Mon Jan 06 20:29:54 GMT 2025","passed","Mon Jan 06 20:29:55 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","279","successUpdatePutUser()","","Mon Jan 06 20:29:54 GMT 2025","passed","Mon Jan 06 20:29:54 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","230","successDeleteUser(String) [1] 2","","Mon Jan 06 20:29:53 GMT 2025","passed","Mon Jan 06 20:29:53 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","101","successGetUser(String) [1] 1","","Mon Jan 06 20:29:55 GMT 2025","passed","Mon Jan 06 20:29:55 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","2990","unSuccessGetUser(String) [1] 13","","Mon Jan 06 20:29:50 GMT 2025","passed","Mon Jan 06 20:29:53 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
