"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","195","successRegisterUser()","","Fri Oct 10 20:27:04 UTC 2025","failed","Fri Oct 10 20:27:04 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","202","unSuccessRegisterUser()","","Fri Oct 10 20:27:03 UTC 2025","failed","Fri Oct 10 20:27:03 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","706","successGetUser(String) [1] 1","","Fri Oct 10 20:27:03 UTC 2025","passed","Fri Oct 10 20:27:04 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","132","successDeleteUser(String) [1] 2","","Fri Oct 10 20:27:01 UTC 2025","failed","Fri Oct 10 20:27:02 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","2513","unSuccessGetUser(String) [1] 13","","Fri Oct 10 20:26:59 UTC 2025","failed","Fri Oct 10 20:27:01 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","116","unSuccessDeleteUser(String) [1] asdasd","","Fri Oct 10 20:27:04 UTC 2025","failed","Fri Oct 10 20:27:04 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","1191","unSuccessUpdatePutUser()","","Fri Oct 10 20:27:02 UTC 2025","failed","Fri Oct 10 20:27:03 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","136","successUpdatePutUser()","","Fri Oct 10 20:27:03 UTC 2025","failed","Fri Oct 10 20:27:03 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
