"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1059","unSuccessUpdatePutUser()","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","122","successRegisterUser()","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","2321","unSuccessGetUser(String) [1] 13","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","217","successDeleteUser(String) [1] 2","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","132","successUpdatePutUser()","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","204","unSuccessRegisterUser()","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","184","unSuccessDeleteUser(String) [1] asdasd","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","196","successGetUser(String) [1] 1","","2026-06-02","failed","2026-06-02","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
