"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","329","unSuccessRegisterUser()","","Fri Dec 20 20:00:07 GMT 2024","passed","Fri Dec 20 20:00:07 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","112","successGetUser(String) [1] 1","","Fri Dec 20 20:00:07 GMT 2024","passed","Fri Dec 20 20:00:07 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","325","successDeleteUser(String) [1] 2","","Fri Dec 20 20:00:05 GMT 2024","passed","Fri Dec 20 20:00:05 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","383","successRegisterUser()","","Fri Dec 20 20:00:07 GMT 2024","passed","Fri Dec 20 20:00:08 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","2961","unSuccessGetUser(String) [1] 13","","Fri Dec 20 20:00:02 GMT 2024","passed","Fri Dec 20 20:00:04 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","302","unSuccessDeleteUser(String) [1] asdasd","","Fri Dec 20 20:00:07 GMT 2024","passed","Fri Dec 20 20:00:07 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","1487","unSuccessUpdatePutUser()","","Fri Dec 20 20:00:05 GMT 2024","passed","Fri Dec 20 20:00:06 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","360","successUpdatePutUser()","","Fri Dec 20 20:00:06 GMT 2024","passed","Fri Dec 20 20:00:07 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
