"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2722","unSuccessGetUser(String) [1] 13","","Tue Oct 07 20:27:28 UTC 2025","failed","Tue Oct 07 20:27:31 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","1259","unSuccessUpdatePutUser()","","Tue Oct 07 20:27:31 UTC 2025","failed","Tue Oct 07 20:27:33 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","245","successUpdatePutUser()","","Tue Oct 07 20:27:33 UTC 2025","failed","Tue Oct 07 20:27:33 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","237","unSuccessDeleteUser(String) [1] asdasd","","Tue Oct 07 20:27:34 UTC 2025","failed","Tue Oct 07 20:27:34 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","393","successRegisterUser()","","Tue Oct 07 20:27:34 UTC 2025","failed","Tue Oct 07 20:27:34 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","380","unSuccessRegisterUser()","","Tue Oct 07 20:27:33 UTC 2025","failed","Tue Oct 07 20:27:33 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","260","successDeleteUser(String) [1] 2","","Tue Oct 07 20:27:31 UTC 2025","failed","Tue Oct 07 20:27:31 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","391","successGetUser(String) [1] 1","","Tue Oct 07 20:27:33 UTC 2025","failed","Tue Oct 07 20:27:34 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
