"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","134","successRegisterUser()","","Fri Apr 24 20:58:38 UTC 2026","failed","Fri Apr 24 20:58:38 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","169","unSuccessRegisterUser()","","Fri Apr 24 20:58:37 UTC 2026","failed","Fri Apr 24 20:58:37 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","213","successGetUser(String) [1] 1","","Fri Apr 24 20:58:37 UTC 2026","failed","Fri Apr 24 20:58:37 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","153","successUpdatePutUser()","","Fri Apr 24 20:58:37 UTC 2026","failed","Fri Apr 24 20:58:37 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","197","unSuccessDeleteUser(String) [1] asdasd","","Fri Apr 24 20:58:37 UTC 2026","failed","Fri Apr 24 20:58:38 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","2276","unSuccessGetUser(String) [1] 13","","Fri Apr 24 20:58:33 UTC 2026","failed","Fri Apr 24 20:58:35 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","1195","unSuccessUpdatePutUser()","","Fri Apr 24 20:58:36 UTC 2026","failed","Fri Apr 24 20:58:37 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","221","successDeleteUser(String) [1] 2","","Fri Apr 24 20:58:35 UTC 2026","failed","Fri Apr 24 20:58:36 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
