"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","833","successGetUser(String) [1] 1","","Sun Nov 23 20:28:44 UTC 2025","passed","Sun Nov 23 20:28:45 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","139","successUpdatePutUser()","","Sun Nov 23 20:28:44 UTC 2025","failed","Sun Nov 23 20:28:44 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","2454","unSuccessGetUser(String) [1] 13","","Sun Nov 23 20:28:40 UTC 2025","failed","Sun Nov 23 20:28:42 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","213","unSuccessRegisterUser()","","Sun Nov 23 20:28:44 UTC 2025","failed","Sun Nov 23 20:28:44 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","146","unSuccessDeleteUser(String) [1] asdasd","","Sun Nov 23 20:28:45 UTC 2025","failed","Sun Nov 23 20:28:45 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","137","successRegisterUser()","","Sun Nov 23 20:28:45 UTC 2025","failed","Sun Nov 23 20:28:45 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","216","successDeleteUser(String) [1] 2","","Sun Nov 23 20:28:42 UTC 2025","failed","Sun Nov 23 20:28:42 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","1288","unSuccessUpdatePutUser()","","Sun Nov 23 20:28:42 UTC 2025","failed","Sun Nov 23 20:28:44 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
