"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141","successGetUser(String) [1] 1","","Fri Dec 20 20:49:35 GMT 2024","passed","Fri Dec 20 20:49:35 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","199","unSuccessDeleteUser(String) [1] asdasd","","Fri Dec 20 20:49:35 GMT 2024","passed","Fri Dec 20 20:49:35 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","219","successDeleteUser(String) [1] 2","","Fri Dec 20 20:49:33 GMT 2024","passed","Fri Dec 20 20:49:33 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","243","successUpdatePutUser()","","Fri Dec 20 20:49:35 GMT 2024","passed","Fri Dec 20 20:49:35 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","220","unSuccessRegisterUser()","","Fri Dec 20 20:49:35 GMT 2024","passed","Fri Dec 20 20:49:35 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","333","successRegisterUser()","","Fri Dec 20 20:49:36 GMT 2024","passed","Fri Dec 20 20:49:36 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","2919","unSuccessGetUser(String) [1] 13","","Fri Dec 20 20:49:30 GMT 2024","passed","Fri Dec 20 20:49:33 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","1326","unSuccessUpdatePutUser()","","Fri Dec 20 20:49:33 GMT 2024","passed","Fri Dec 20 20:49:35 GMT 2024","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
