"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2413","unSuccessGetUser(String) [1] 13","","Fri Aug 01 20:30:23 GMT 2025","failed","Fri Aug 01 20:30:26 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","263","successRegisterUser()","","Fri Aug 01 20:30:29 GMT 2025","failed","Fri Aug 01 20:30:29 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","213","successDeleteUser(String) [1] 2","","Fri Aug 01 20:30:26 GMT 2025","failed","Fri Aug 01 20:30:26 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","175","successUpdatePutUser()","","Fri Aug 01 20:30:27 GMT 2025","failed","Fri Aug 01 20:30:27 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","810","successGetUser(String) [1] 1","","Fri Aug 01 20:30:28 GMT 2025","passed","Fri Aug 01 20:30:28 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","133","unSuccessDeleteUser(String) [1] asdasd","","Fri Aug 01 20:30:28 GMT 2025","failed","Fri Aug 01 20:30:29 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","1066","unSuccessUpdatePutUser()","","Fri Aug 01 20:30:26 GMT 2025","failed","Fri Aug 01 20:30:27 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","229","unSuccessRegisterUser()","","Fri Aug 01 20:30:27 GMT 2025","failed","Fri Aug 01 20:30:28 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
