"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","387","unSuccessRegisterUser()","","Fri Jul 04 20:27:54 GMT 2025","failed","Fri Jul 04 20:27:54 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","375","successGetUser(String) [1] 1","","Fri Jul 04 20:27:54 GMT 2025","failed","Fri Jul 04 20:27:55 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","372","successRegisterUser()","","Fri Jul 04 20:27:55 GMT 2025","failed","Fri Jul 04 20:27:56 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","2534","unSuccessGetUser(String) [1] 13","","Fri Jul 04 20:27:49 GMT 2025","failed","Fri Jul 04 20:27:52 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","388","successDeleteUser(String) [1] 2","","Fri Jul 04 20:27:52 GMT 2025","failed","Fri Jul 04 20:27:52 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","380","unSuccessDeleteUser(String) [1] asdasd","","Fri Jul 04 20:27:55 GMT 2025","failed","Fri Jul 04 20:27:55 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","1335","unSuccessUpdatePutUser()","","Fri Jul 04 20:27:52 GMT 2025","failed","Fri Jul 04 20:27:54 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","377","successUpdatePutUser()","","Fri Jul 04 20:27:54 GMT 2025","failed","Fri Jul 04 20:27:54 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
