"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1322","unSuccessUpdatePutUser()","","Sun Jun 08 20:26:34 GMT 2025","failed","Sun Jun 08 20:26:35 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","325","successDeleteUser(String) [1] 2","","Sun Jun 08 20:26:33 GMT 2025","failed","Sun Jun 08 20:26:34 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","325","unSuccessDeleteUser(String) [1] asdasd","","Sun Jun 08 20:26:36 GMT 2025","failed","Sun Jun 08 20:26:36 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","323","successRegisterUser()","","Sun Jun 08 20:26:36 GMT 2025","failed","Sun Jun 08 20:26:37 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","320","successGetUser(String) [1] 1","","Sun Jun 08 20:26:36 GMT 2025","failed","Sun Jun 08 20:26:36 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","338","unSuccessRegisterUser()","","Sun Jun 08 20:26:35 GMT 2025","failed","Sun Jun 08 20:26:36 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","325","successUpdatePutUser()","","Sun Jun 08 20:26:35 GMT 2025","failed","Sun Jun 08 20:26:35 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","2456","unSuccessGetUser(String) [1] 13","","Sun Jun 08 20:26:31 GMT 2025","failed","Sun Jun 08 20:26:33 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
