"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","206","unSuccessDeleteUser(String) [1] asdasd","","Fri Sep 19 20:26:12 UTC 2025","failed","Fri Sep 19 20:26:12 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","350","successUpdatePutUser()","","Fri Sep 19 20:26:11 UTC 2025","failed","Fri Sep 19 20:26:11 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","2769","unSuccessGetUser(String) [1] 13","","Fri Sep 19 20:26:07 UTC 2025","failed","Fri Sep 19 20:26:09 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","217","unSuccessRegisterUser()","","Fri Sep 19 20:26:11 UTC 2025","failed","Fri Sep 19 20:26:12 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","1269","unSuccessUpdatePutUser()","","Fri Sep 19 20:26:10 UTC 2025","failed","Fri Sep 19 20:26:11 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","323","successDeleteUser(String) [1] 2","","Fri Sep 19 20:26:09 UTC 2025","failed","Fri Sep 19 20:26:10 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","190","successRegisterUser()","","Fri Sep 19 20:26:12 UTC 2025","failed","Fri Sep 19 20:26:12 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","202","successGetUser(String) [1] 1","","Fri Sep 19 20:26:12 UTC 2025","failed","Fri Sep 19 20:26:12 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
