"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","241","successUpdatePutUser()","","Thu Jul 10 20:29:42 GMT 2025","failed","Thu Jul 10 20:29:43 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","216","successRegisterUser()","","Thu Jul 10 20:29:43 GMT 2025","failed","Thu Jul 10 20:29:44 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","210","successGetUser(String) [1] 1","","Thu Jul 10 20:29:43 GMT 2025","failed","Thu Jul 10 20:29:43 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","205","unSuccessDeleteUser(String) [1] asdasd","","Thu Jul 10 20:29:43 GMT 2025","failed","Thu Jul 10 20:29:43 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","242","unSuccessRegisterUser()","","Thu Jul 10 20:29:43 GMT 2025","failed","Thu Jul 10 20:29:43 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","255","successDeleteUser(String) [1] 2","","Thu Jul 10 20:29:41 GMT 2025","failed","Thu Jul 10 20:29:41 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","1140","unSuccessUpdatePutUser()","","Thu Jul 10 20:29:41 GMT 2025","failed","Thu Jul 10 20:29:42 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","2609","unSuccessGetUser(String) [1] 13","","Thu Jul 10 20:29:38 GMT 2025","failed","Thu Jul 10 20:29:41 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
