"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1201","unSuccessUpdatePutUser()","","Tue Dec 02 20:32:56 UTC 2025","failed","Tue Dec 02 20:32:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","2415","unSuccessGetUser(String) [1] 13","","Tue Dec 02 20:32:53 UTC 2025","failed","Tue Dec 02 20:32:55 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","95","successDeleteUser(String) [1] 2","","Tue Dec 02 20:32:55 UTC 2025","failed","Tue Dec 02 20:32:56 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","93","successUpdatePutUser()","","Tue Dec 02 20:32:57 UTC 2025","failed","Tue Dec 02 20:32:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","93","unSuccessRegisterUser()","","Tue Dec 02 20:32:57 UTC 2025","failed","Tue Dec 02 20:32:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","86","successGetUser(String) [1] 1","","Tue Dec 02 20:32:57 UTC 2025","failed","Tue Dec 02 20:32:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","107","successRegisterUser()","","Tue Dec 02 20:32:57 UTC 2025","failed","Tue Dec 02 20:32:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","77","unSuccessDeleteUser(String) [1] asdasd","","Tue Dec 02 20:32:57 UTC 2025","failed","Tue Dec 02 20:32:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
