"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","756","successGetUser(String) [1] 1","","Tue Jun 03 20:29:26 GMT 2025","passed","Tue Jun 03 20:29:26 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","1269","unSuccessUpdatePutUser()","","Tue Jun 03 20:29:24 GMT 2025","failed","Tue Jun 03 20:29:25 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","344","successDeleteUser(String) [1] 2","","Tue Jun 03 20:29:23 GMT 2025","failed","Tue Jun 03 20:29:24 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","353","successUpdatePutUser()","","Tue Jun 03 20:29:25 GMT 2025","failed","Tue Jun 03 20:29:25 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","328","unSuccessDeleteUser(String) [1] asdasd","","Tue Jun 03 20:29:26 GMT 2025","failed","Tue Jun 03 20:29:27 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","343","successRegisterUser()","","Tue Jun 03 20:29:27 GMT 2025","failed","Tue Jun 03 20:29:27 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","2621","unSuccessGetUser(String) [1] 13","","Tue Jun 03 20:29:21 GMT 2025","failed","Tue Jun 03 20:29:23 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","352","unSuccessRegisterUser()","","Tue Jun 03 20:29:25 GMT 2025","failed","Tue Jun 03 20:29:26 GMT 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
