"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","successRegisterUser()","","Mon Oct 27 20:26:58 UTC 2025","failed","Mon Oct 27 20:26:59 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
"","204","unSuccessDeleteUser(String) [1] asdasd","","Mon Oct 27 20:26:58 UTC 2025","failed","Mon Oct 27 20:26:58 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","355","successDeleteUser(String) [1] 2","","Mon Oct 27 20:26:55 UTC 2025","failed","Mon Oct 27 20:26:55 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","889","successGetUser(String) [1] 1","","Mon Oct 27 20:26:57 UTC 2025","passed","Mon Oct 27 20:26:58 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","2640","unSuccessGetUser(String) [1] 13","","Mon Oct 27 20:26:52 UTC 2025","failed","Mon Oct 27 20:26:55 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","323","successUpdatePutUser()","","Mon Oct 27 20:26:57 UTC 2025","failed","Mon Oct 27 20:26:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","199","unSuccessRegisterUser()","","Mon Oct 27 20:26:57 UTC 2025","failed","Mon Oct 27 20:26:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","1411","unSuccessUpdatePutUser()","","Mon Oct 27 20:26:55 UTC 2025","failed","Mon Oct 27 20:26:57 UTC 2025","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
