"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","successGetUser(String) [1] 1","","Sat Jan 31 20:34:18 UTC 2026","failed","Sat Jan 31 20:34:18 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successGetUser"
"","93","unSuccessRegisterUser()","","Sat Jan 31 20:34:18 UTC 2026","failed","Sat Jan 31 20:34:18 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessRegisterUser"
"","86","unSuccessDeleteUser(String) [1] asdasd","","Sat Jan 31 20:34:18 UTC 2026","failed","Sat Jan 31 20:34:19 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessDeleteUser"
"","1221","unSuccessUpdatePutUser()","","Sat Jan 31 20:34:17 UTC 2026","failed","Sat Jan 31 20:34:18 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessUpdatePutUser"
"","95","successDeleteUser(String) [1] 2","","Sat Jan 31 20:34:17 UTC 2026","failed","Sat Jan 31 20:34:17 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successDeleteUser"
"","129","successUpdatePutUser()","","Sat Jan 31 20:34:18 UTC 2026","failed","Sat Jan 31 20:34:18 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successUpdatePutUser"
"","2301","unSuccessGetUser(String) [1] 13","","Sat Jan 31 20:34:14 UTC 2026","failed","Sat Jan 31 20:34:17 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","unSuccessGetUser"
"","80","successRegisterUser()","","Sat Jan 31 20:34:19 UTC 2026","failed","Sat Jan 31 20:34:19 UTC 2026","","ServiceTest.RestTest","ServiceTest.RestTest","successRegisterUser"
